id,fecha,ciudadano_nombre,ciudadano_dni,ciudadano_email,ciudadano_telefono,localidad,tipo_solicitud,departamento_destino,texto_solicitud,prioridad,estado,canal_ingreso
dc4ab28e-0d1f-4557-a404-73e327e52ff6,2025-03-04,Ramiro Maria Victoria Bravo,99565769,nahuel06@example.com,+54 15 2924 7904,San Luis,Queja,Ministerio de Salud,Personal médico maltrata a los pacientes en Hospital San Juan de Dios. Necesitan capacitación urgente.,Alta,Resuelta,Presencial
47a11a66-1aa6-4df4-9794-2f1cbfffc5cc,2024-09-25,Sofia Emma Perez Ortiz,34254450,thiago-benjamin14@example.com,+54 15 2628 6775,Santa Fe,Trámite,Ministerio de Salud,Solicito autorización para traslado médico interprovincial.,Baja,Pendiente,Presencial
f41e884a-5319-418e-a56b-362645cc387a,2025-03-01,Dr(a). Vicente Alvarez,40621250,gonzaloledesma@example.com,+54 9 3628 4009,Corrientes,Trámite,Ministerio de Producción,Solicito subsidio para compra de maquinaria agrícola.,Media,Pendiente,Presencial
6b59ed6e-3c08-4ef0-961b-c243d648a72f,2025-04-30,Juan Manuel Sofia Bustos Godoy,52399543,torreslara@example.com,+54 15 2602 1789,La Plata,Sugerencia,Ministerio de Producción,Sugiero más ferias de productos locales.,Media,Resuelta,Email
8e9dfc9c-e98c-46fe-8a5d-814b6ad4195e,2025-08-08,Valentina Jazmin Carrizo Bustos,31613235,fernandezana-paula@example.net,+54 9 3872 1512,Rawson,Queja,Ministerio de Educación,El transporte escolar no pasa por mi barrio en Ushuaia.,Alta,Pendiente,Web
aa824954-50f3-4e6f-adcb-d66138542000,2025-05-17,Paula Sanchez,32506172,sofia81@example.org,+54 15 2811 7287,Santa Fe,Sugerencia,Ministerio de Producción,Sugiero más ferias de productos locales.,Media,Resuelta,Teléfono
e76bd9bb-3b75-462b-b6bf-7f6ea98187f8,2025-02-16,Jazmin Alejo Ortiz,97066038,jsanchez@example.com,+54 9 3846 5568,Formosa,Trámite,Ministerio de Desarrollo Social,Solicito asistencia económica por situación de vulnerabilidad.,Media,Pendiente,Teléfono
2f3135cd-a2d7-4b85-abd9-d3c762b070cc,2024-09-27,Guillermina Juan Cruz Ferreyra Torres,70575419,hflores@example.org,+54 15 2656 5024,Corrientes,Consulta,Ministerio de Obras Públicas,¿Cómo solicito conexión de agua potable para mi barrio?,Media,En proceso,Presencial
6644266d-10e4-4db5-a0e4-c6512f17a1a7,2024-09-12,Sr(a). Juan David Navarro,23763980,rmaldonado@example.com,+54 9 3410 6062,Constitución,Consulta,Registro de Personas,¿Cómo obtengo partida de nacimiento legalizada?,Baja,En proceso,Teléfono
8d59e16d-b66c-4c6b-8801-ec9569e41097,2024-12-12,Alma Manuel Diaz Sosa,78893204,lorenzo73@example.com,+54 15 2124 4519,Chilecito,Queja,Ministerio de Desarrollo Social,Los trabajadores sociales no visitan Barrio Sanchez desde hace tiempo.,Baja,Pendiente,Presencial
02d0c981-cc57-4a6a-95d8-050e248a4b3b,2024-09-05,Mateo Bautista Gutierrez,76209640,qmendoza@example.org,+54 15 2422 8303,San Juan,Queja,Ministerio de Educación,La escuela Escuela N° 374 de Constitución no tiene calefacción funcionando.,Media,Pendiente,Presencial
778547b1-c02d-45b2-9d6c-4c99e072d29d,2025-04-16,Sr(a). Tomàs Gonzalez,18619127,sofiamansilla@example.net,+54 15 2360 9725,Río Gallegos,Queja,Ministerio de Seguridad,Denuncié violencia doméstica hace una semana y no hay respuesta.,Alta,Resuelta,Email
1134748e-3fa0-44f0-9187-bff9cce9b467,2024-08-28,Dr(a). Zoe Fernandez,94659276,lara30@example.com,+54 9 3655 2022,Constitución,Consulta,ARBA,¿Qué descuentos hay por pago anticipado?,Baja,Pendiente,Presencial
a50e1659-e4a0-4441-9f34-c62f800db10d,2025-03-30,Mateo Josefina Toledo Navarro,68757285,agustin78@example.net,+54 15 2920 9438,Posadas,Sugerencia,Ministerio de Obras Públicas,Propongo instalar reductores de velocidad en plaza principal.,Baja,Resuelta,Presencial
73dca509-a407-46f9-8d31-45bbc54da1f1,2024-08-17,Ramiro Ludmila Gimenez,14633256,ignaciodiaz@example.com,+54 15 2305 0913,Mendoza,Trámite,Registro de Personas,Solicito renovación de DNI por vencimiento.,Baja,Pendiente,Web
d532d39b-d447-4bcb-ab4a-2c0259645ec1,2025-03-07,Agostina Francesca Martin Quiroga,94855965,sgonzalez@example.com,+54 9 3367 0533,Viedma,Consulta,Ministerio de Seguridad,¿Dónde puedo consultar el estado de mi denuncia?,Baja,En proceso,Email
5a52f4c5-ab18-4b99-bbf9-cd1b155ea510,2025-08-06,Santino Diaz,22000326,fariasvicente@example.org,+54 9 3178 9568,Córdoba,Sugerencia,Ministerio de Obras Públicas,Sugiero mejorar el drenaje pluvial en Barrio Perez.,Alta,Pendiente,Web
82a5ca80-9437-4352-8290-451e4de84491,2025-05-17,Bautista Isabella Paz Ferreyra,98692749,crios@example.org,+54 15 2438 4955,Santiago del Estero,Consulta,Registro de Personas,¿Qué documentos necesito para inscribir a mi bebé?,Media,Resuelta,Presencial
d827e78b-28a5-449c-a0f4-87a4dcaa412e,2024-11-12,Felipe Carrizo,64652347,silvaguadalupe@example.com,+54 15 2136 0455,Salta,Sugerencia,Registro de Personas,Sería útil poder hacer algunos trámites de forma remota.,Alta,En proceso,Web
2842a35e-d8c4-4272-b3ee-7e9e1665536b,2025-07-28,Martín Benjamin Navarro Ponce,29639822,constantino32@example.net,+54 9 3598 0187,Bahía Blanca,Queja,Ministerio de Desarrollo Social,Los trabajadores sociales no visitan Barrio Rodriguez desde hace tiempo.,Baja,Resuelta,Web
5331721a-afa0-4700-97f9-90180a5c0aee,2025-02-03,Dr(a). Tiziano Ruiz,41860442,maria-luz01@example.com,+54 9 3251 9617,Bahía Blanca,Consulta,Ministerio de Salud,¿Cuáles son los horarios de atención del centro de salud de Santa Fe?,Alta,Pendiente,Web
fbf48e05-4fe6-4cc8-adf8-0017fea469d5,2024-10-01,Josefina Suarez,28175820,maria-paz84@example.net,+54 9 3950 1404,Merlo,Trámite,Ministerio de Producción,Solicito habilitación comercial para mi negocio.,Media,En proceso,Presencial
644dad6b-0162-415d-9aea-45e48831b5c9,2025-06-10,Camila Thiago Benjamin Chavez Ayala,16466224,dcastillo@example.com,+54 9 3856 0369,Ushuaia,Trámite,ARBA,Quiero transferir la titularidad de un vehículo.,Alta,Resuelta,Web
9e90e8f4-360c-4b3e-8f23-577c2d0b9f81,2024-12-06,Emiliano Martinez,14061913,scorrea@example.com,+54 15 2855 4283,Viedma,Sugerencia,Ministerio de Ambiente,Sería útil crear más espacios verdes en La Rioja.,Media,Resuelta,Presencial
5f64dfb7-e796-413f-83f9-7dd6801bafe4,2025-01-15,Zoe Valentina Mendez,69945371,franciscorojas@example.org,+54 9 3593 7702,Chilecito,Sugerencia,ARBA,Sugiero descuentos mayores para pago anual anticipado.,Media,Resuelta,Web
290b9222-1eb2-426a-8e0d-bc15ead5e799,2025-07-26,Benjamin Morena Escobar,50833512,martinezbautista@example.net,+54 15 2228 6665,Neuquén,Consulta,Ministerio de Salud,¿Cuáles son los horarios de atención del centro de salud de Ushuaia?,Baja,En proceso,Teléfono
0b26ed4f-c4b8-4b79-8042-24a7888e5353,2025-03-03,Valentina Luisina Diaz,88941055,sosajuan-martin@example.org,+54 15 2371 2752,Santiago del Estero,Trámite,ARBA,Necesito certificado de libre deuda inmobiliaria.,Alta,Resuelta,Teléfono
c759bf1f-8d57-46e8-985b-af136ce6b3aa,2025-05-07,Juan Cruz Renata Gonzalez Gomez,87173989,tomas32@example.net,+54 9 3933 3460,Santa Rosa,Sugerencia,Ministerio de Salud,Propongo ampliar los horarios de atención en el hospital Hospital San Juan de Dios.,Media,Pendiente,Email
42b68190-a67b-4b8b-a059-71c8b75a0085,2025-03-16,Francesca Thiago Ezequiel Sanchez,55176892,pedro55@example.net,+54 9 3757 4104,Salta,Consulta,Ministerio de Desarrollo Social,¿Qué requisitos necesito para acceder a la vivienda social?,Media,Pendiente,Teléfono
7cc2365c-b865-46d0-8a42-00f0ad8ab03e,2025-05-16,Julia Clara Herrera,84850835,gonzalezsantiago@example.net,+54 15 2113 2352,Comodoro Rivadavia,Trámite,Registro de Personas,Quiero inscribir el nacimiento de mi hijo.,Alta,En proceso,Teléfono
189c3f8a-89d4-4ad5-893c-0460e1bb10bd,2025-05-20,Dr(a). Luisina Rivero,82924670,kmoreno@example.com,+54 15 2743 2711,Santa Fe,Trámite,Ministerio de Producción,Quiero inscribirme en el registro de proveedores del estado.,Alta,Pendiente,Teléfono
9b9aa592-709d-4b17-9783-9aae33a81b0e,2025-07-23,Simon Quiroga,38452939,enunez@example.net,+54 9 3188 7146,La Rioja,Consulta,ARBA,¿Cómo puedo adherirme al débito automático para impuestos?,Alta,Pendiente,Email
b885ee58-7c37-4fea-b399-bbb5f71aea08,2025-07-25,Lucio Benjamin Torres,83158368,ojedasofia@example.net,+54 15 2273 7571,Merlo,Sugerencia,Ministerio de Desarrollo Social,Sugiero ampliar los programas de asistencia a jóvenes.,Alta,Resuelta,Teléfono
5938911c-634b-44b7-bd8a-e52e74d10def,2025-04-10,Bruno Mansilla Gimenez,49055962,thiago-joaquingonzalez@example.org,+54 15 2304 8739,Santa Fe,Trámite,Ministerio de Producción,Solicito subsidio para compra de maquinaria agrícola.,Baja,En proceso,Email
47e630c6-5e65-4613-9212-f7a01172a088,2025-01-19,Zoe Jazmin Diaz Rodriguez,70185338,juan-pablo93@example.net,+54 15 2214 6507,Córdoba,Sugerencia,Registro de Personas,Sería útil poder hacer algunos trámites de forma remota.,Baja,Resuelta,Presencial
f53f9a69-33f5-4e7a-b028-58f01ca305c1,2024-12-27,Candelaria Fernandez Lopez,39181170,ojuarez@example.org,+54 15 2467 1309,Comodoro Rivadavia,Trámite,Ministerio de Salud,Quiero inscribirme en el programa de medicación gratuita.,Baja,Pendiente,Email
047c2f7e-4e80-4635-a9e4-2e3f2194f1ef,2025-01-06,Juan Bautista Bautista Diaz,79662987,dylan-ezequiel91@example.com,+54 9 3621 2577,Santa Fe,Sugerencia,Ministerio de Seguridad,Deberían implementar botones antipánico en lugares públicos.,Media,Pendiente,Presencial
2116946f-4e64-4e28-b346-0f46f82ba87e,2025-08-03,Paloma Simon Rodriguez,41672892,guillerminamaldonado@example.net,+54 9 3882 5233,San Juan,Queja,Ministerio de Salud,Personal médico maltrata a los pacientes en HIGA. Necesitan capacitación urgente.,Baja,En proceso,Presencial
7e8eff99-101a-405a-82e5-fcd734d5a87c,2024-09-11,Rosario Medina Morales,73671696,lramos@example.org,+54 15 2772 0076,Constitución,Trámite,Ministerio de Ambiente,Necesito permiso para poda de árbol en mi propiedad.,Alta,En proceso,Presencial
57fc0a55-a60c-4493-9080-d9427895791e,2025-01-10,Julian Lucas Chavez Ruiz,14678540,rgutierrez@example.org,+54 15 2860 4334,San Ferando del Valle de Catamarca,Sugerencia,ARBA,Deberían crear una app móvil para consultas rápidas.,Baja,En proceso,Web
ef0afa6e-a100-4606-8408-a1d205b2a876,2025-07-27,Joaquin Santino Gabriel Rodriguez,78805651,torresemma@example.net,+54 9 3607 2722,Santiago del Estero,Consulta,Registro de Personas,¿Dónde puedo cambiar el domicilio en mi DNI?,Alta,En proceso,Teléfono
3216dea6-e77c-4f0c-96e3-b406419e0df5,2025-07-11,Catalina Muñoz Sosa,62631187,gomezisabel@example.org,+54 15 2596 8992,Viedma,Sugerencia,ARBA,Sería útil mejorar el sistema de turnos online.,Alta,Pendiente,Presencial
4f3d2aca-9d97-453b-ac3e-f5801b8f6099,2025-06-16,Dr(a). Malena Rodriguez,40976045,lcarrizo@example.com,+54 9 3589 5667,San Juan,Trámite,Ministerio de Salud,Solicito autorización para traslado médico interprovincial.,Baja,Resuelta,Teléfono
10323dc9-8fa3-4479-847f-059e2e4a9cbf,2025-07-01,Mateo Joaquin Justina Sanchez Quiroga,32945302,luz-maria48@example.com,+54 15 2254 5411,Mar del Plata,Queja,Ministerio de Seguridad,Los patrulleros no funcionan en la comisaría de Santa Rosa.,Baja,En proceso,Web
c452818a-54fc-4479-aa47-372469f387ba,2025-01-20,Sr(a). Ramiro Miranda,77947896,gomezmateo-benjamin@example.net,+54 15 2906 9416,Rosario,Trámite,Ministerio de Educación,Quiero inscribirme en los cursos de capacitación docente.,Media,Resuelta,Web
ae7920b2-a2f6-4c33-b68a-222853b7b8ee,2025-04-03,Paloma Juan Cruz Gonzalez Gomez,99054508,maria-pazsanchez@example.com,+54 15 2913 5211,La Plata,Consulta,Ministerio de Ambiente,¿Dónde puedo consultar la calidad del aire en mi zona?,Media,Pendiente,Presencial
cff026d4-9ad6-492a-a732-7932de096e13,2024-08-09,Santiago Emma Moyano,95390767,fleiva@example.org,+54 9 3917 9772,Salta,Sugerencia,Ministerio de Seguridad,Sería útil instalar cámaras de seguridad en estación de tren.,Alta,En proceso,Web
844fc674-a4ef-4c07-8d47-cce34fe7452b,2024-08-15,Facundo Fausto Maldonado,27155004,lunaramirez@example.org,+54 9 3722 2491,Ushuaia,Trámite,Ministerio de Ambiente,Solicito evaluación de impacto ambiental para mi proyecto.,Media,Pendiente,Presencial
f08eabc1-dfff-41fb-8f5c-3da870384a8e,2025-04-02,Pedro Acosta,30333999,sosaluz-milagros@example.net,+54 9 3923 7257,Santiago del Estero,Consulta,Ministerio de Ambiente,¿Cómo solicito la poda de árboles públicos?,Alta,En proceso,Email
5301efbd-213b-4347-b5c8-6c1bd16b573d,2025-06-08,Sr(a). Salvador Lopez,75122834,julietacabrera@example.net,+54 9 3669 7431,Posadas,Consulta,Ministerio de Ambiente,¿Cómo denuncio un delito ambiental?,Baja,Pendiente,Email
74fa08d8-a7b3-46f3-a16a-92f6cab77146,2025-01-16,Santino Alvarez Rivero,36770401,herreramanuel@example.org,+54 15 2925 4067,Santa Rosa,Consulta,Ministerio de Educación,¿Cómo inscribo a mi hijo en el jardín de infantes de San Salvador de Jujuy?,Alta,En proceso,Teléfono
d43babad-3153-4beb-90ac-8e18e64e2867,2025-05-12,Santino Gabriel Thiago Benjamin Castillo Cardozo,61711798,aguirretiziano@example.com,+54 9 3969 1531,San Salvador de Jujuy,Trámite,ARBA,Quiero transferir la titularidad de un vehículo.,Alta,En proceso,Web
84e35640-5903-4d72-a774-1650cfb46100,2024-10-21,Dr(a). Lucia Lopez,37367067,josefina53@example.com,+54 9 3101 0079,Bahía Blanca,Sugerencia,Ministerio de Producción,Sugiero más ferias de productos locales.,Baja,En proceso,Email
83862472-f197-4b0f-809d-121cec4c5537,2025-01-20,Sr(a). Ana Paula Martinez,37100373,lautaro10@example.com,+54 9 3613 4550,Posadas,Queja,ARBA,Me llegó una factura de patente automotor incorrecta.,Baja,En proceso,Email
7ba6ad57-db36-4eeb-b4cb-ac80d042eb67,2025-02-11,Bianca Tiziana Dominguez Roldan,40017043,gonzalezalfonsina@example.net,+54 9 3343 2414,Santa Fe,Queja,Ministerio de Obras Públicas,No hay alumbrado público en Barrio Aguero de San Luis.,Baja,Resuelta,Email
191d2970-b214-49b2-95f0-5349af442dcc,2024-11-27,Mateo Martinez,89799607,ebenitez@example.net,+54 9 3927 3342,Viedma,Consulta,Registro de Personas,¿Qué documentos necesito para inscribir a mi bebé?,Baja,Pendiente,Email
d1891856-25c2-48c9-8cd3-aa75da305152,2024-11-05,Ezequiel Diaz,50932294,jgimenez@example.net,+54 9 3498 3591,Rosario,Consulta,Ministerio de Obras Públicas,¿Cuándo van a repavimentar la calle Av. J.J. Castelli de Neuquén?,Alta,Pendiente,Web
bb5fb03b-e3f5-4379-a882-d3de30c42d61,2024-09-24,Ludmila Julia Medina,64275473,gonzalezsantiago-nicolas@example.org,+54 9 3871 8762,Corrientes,Trámite,Ministerio de Salud,Quiero inscribirme en el programa de medicación gratuita.,Baja,En proceso,Presencial
53302edf-ed76-4ed1-9624-f53d1153a6fd,2024-12-08,Joaquin Maximo Sanchez Chavez,20589845,santiago-benjamin50@example.org,+54 15 2421 8630,Córdoba,Consulta,Ministerio de Seguridad,¿Qué documentos necesito para tramitar el DNI?,Media,En proceso,Web
550b1380-7ed3-435a-891a-c67f7807b476,2025-05-06,Pilar Lucas Ezequiel Luna,17644449,lolasuarez@example.com,+54 15 2889 2358,Mendoza,Queja,Ministerio de Ambiente,Hay un basural clandestino en Barrio Castro que nadie controla.,Alta,Pendiente,Email
34fbc95f-8146-4286-8312-e660103fe589,2025-02-16,Julieta Garcia Medina,94258685,mendozamia@example.com,+54 9 3686 0664,Chilecito,Sugerencia,Ministerio de Educación,Sugiero crear un programa de tutorías para estudiantes con dificultades.,Baja,Resuelta,Web
4d8699d0-7da4-444b-8b22-bc7e7be07a81,2024-12-23,Juan Martin Tiziano Benjamin Gonzalez,19959526,catalina73@example.com,+54 15 2399 6864,Neuquén,Trámite,Ministerio de Ambiente,Quiero denunciar contaminación sonora de un comercio.,Alta,En proceso,Presencial
292cb1cf-a00a-4923-8c19-0638fbd572f5,2025-05-13,Santiago Ponce,78939915,tomas46@example.org,+54 15 2131 9507,Corrientes,Queja,Ministerio de Obras Públicas,No hay alumbrado público en Barrio Gonzalez de Posadas.,Baja,Resuelta,Presencial
6a25d0b6-ccbe-4f20-8adf-e2680249f402,2025-04-02,Emma Juan Bautista Ramos Gonzalez,68100878,nunezmartina@example.org,+54 9 3732 3873,Comodoro Rivadavia,Queja,Ministerio de Salud,Falta de medicamentos en el centro de salud de Córdoba. No tienen ibuprofeno.,Baja,En proceso,Web
642a911a-bd4a-4d05-a11f-92f23b5a212e,2025-04-17,Valentino Agustin Diaz,63792364,juarezmartina@example.com,+54 15 2158 4168,Comodoro Rivadavia,Queja,Ministerio de Producción,La oficina de habilitaciones comerciales de Viedma nunca está abierta.,Alta,Resuelta,Presencial
dc4dc3a3-2859-4d0f-8d9f-b3318d1760c3,2025-06-05,Santino Ponce Flores,65404169,juanaayala@example.org,+54 15 2818 9950,Salta,Consulta,Registro de Personas,¿Cómo obtengo partida de nacimiento legalizada?,Media,En proceso,Teléfono
aeb1bff7-fb41-4450-bafe-234433c190b6,2025-06-29,Ezequiel Villalba,28929760,yromero@example.com,+54 9 3681 9290,Rosario,Trámite,ARBA,Solicito exención de impuestos por discapacidad.,Baja,En proceso,Email
f176b149-f0f8-42b6-8e5d-5685902e6841,2025-02-20,Milagros Federico Suarez,96521360,kbarrios@example.org,+54 15 2772 3893,Resistencia,Queja,Ministerio de Producción,No hay apoyo real para emprendedores en Rosario.,Alta,Pendiente,Email
a8d8a17f-ab38-4b70-831d-46c12aa90d8e,2025-06-21,Paulina Gonzalez Rodriguez,65727760,ramirezvictoria@example.com,+54 9 3655 5268,Santiago del Estero,Trámite,Ministerio de Obras Públicas,Solicito reparación del pavimento frente a mi casa.,Media,En proceso,Presencial
01fadf9b-4063-4583-84af-f0a06bf54cf1,2024-11-30,Benjamin Tomas Blanco,45398592,fmendoza@example.com,+54 15 2402 1637,Constitución,Consulta,Ministerio de Desarrollo Social,¿Cómo solicito ayuda para adultos mayores?,Alta,Pendiente,Teléfono
8cd888b3-3014-4756-b4c4-dbc9121e464d,2025-02-25,Sr(a). Violeta Muñoz,45165653,sofia69@example.net,+54 9 3711 2557,Río Gallegos,Trámite,Registro de Personas,Necesito partida de defunción de mi madre.,Baja,Pendiente,Web
84deae2a-e1e3-4df8-9342-53f9e4bd8758,2025-06-14,Dr(a). Justina Ortiz,73996761,scabrera@example.org,+54 15 2104 1923,Corrientes,Consulta,Ministerio de Salud,¿Cómo puedo inscribirme al programa de vacunación contra sarampión?,Media,Pendiente,Teléfono
43b05cb7-c824-4a2e-a447-90f7db5490ad,2024-11-22,Dr(a). Olivia Aguero,40122327,ccampos@example.org,+54 15 2377 8542,Constitución,Trámite,Ministerio de Obras Públicas,Solicito reparación del pavimento frente a mi casa.,Baja,Resuelta,Teléfono
449dcbd9-c585-4651-8f17-bec4add07fb1,2025-07-15,Simon Molina,58858349,jvazquez@example.net,+54 15 2293 4233,Neuquén,Consulta,Ministerio de Salud,¿Cómo solicito una ambulancia para traslado programado?,Media,Pendiente,Email
6b9a9555-0a37-4362-87cc-4e93a1cddb40,2025-07-13,Guadalupe Soria Herrera,75878138,acostasofia@example.com,+54 15 2809 0286,Rosario,Queja,Ministerio de Seguridad,Los patrulleros no funcionan en la comisaría de Constitución.,Alta,En proceso,Presencial
01d298fb-8593-43e7-8f33-8d1f330f49df,2025-05-10,Benicio Sofia Gonzalez,10803136,francesca46@example.net,+54 15 2631 2770,San Juan,Consulta,Ministerio de Salud,¿Cómo puedo inscribirme al programa de vacunación contra hepatitis B?,Media,Pendiente,Teléfono
694718ec-b951-41e1-8b96-eaea0d3d1277,2025-04-13,Mateo Tomàs Gomez Rodriguez,48332107,violetadominguez@example.net,+54 15 2985 5256,Constitución,Consulta,Ministerio de Ambiente,¿Qué días pasa la recolección de residuos reciclables?,Media,Resuelta,Web
dae04522-8cd9-43f1-806a-6726e080b537,2024-11-10,Alma Gomez Alvarez,68020284,emilia25@example.com,+54 15 2954 5362,Mar del Plata,Queja,ARBA,Me llegó una factura de patente automotor incorrecta.,Media,Resuelta,Teléfono
751bc311-723e-4c5c-bda5-b8f55f638a73,2025-01-03,Paulina Catalina Sanchez,69831948,dantegonzalez@example.com,+54 9 3788 6491,Ushuaia,Queja,Ministerio de Producción,No hay apoyo real para emprendedores en Mendoza.,Baja,Resuelta,Teléfono
34b71318-d519-4fa1-a3df-4a53aa05c1b9,2025-04-08,Olivia Ignacio Diaz,85025288,oliviajuarez@example.org,+54 9 3629 3515,Rawson,Sugerencia,Ministerio de Desarrollo Social,Deberían instalar más merenderos comunitarios.,Media,En proceso,Web
cbfb8277-71b9-4035-ab09-a47aac15e692,2025-05-24,Benjamin Ayala,44936780,almagonzalez@example.net,+54 15 2893 9435,Corrientes,Trámite,Ministerio de Educación,Solicito certificado analítico de estudios secundarios.,Baja,Pendiente,Email
1fe508de-2272-42b7-a135-fcefc76e9720,2025-04-26,Bautista Hernandez Rios,21045618,salvarez@example.com,+54 9 3503 3490,Rosario,Trámite,Ministerio de Ambiente,Solicito evaluación de impacto ambiental para mi proyecto.,Media,Resuelta,Teléfono
76e434a6-1a08-48ff-af5c-807d53017ade,2025-05-21,Benjamin Valentino Castro,37952036,emiliasanchez@example.com,+54 9 3642 5106,Rawson,Sugerencia,Ministerio de Desarrollo Social,Sugiero ampliar los programas de asistencia a jóvenes.,Alta,Resuelta,Web
b7d1e260-b109-465f-a7f4-ff5d50ec2fa5,2025-05-17,Sr(a). Sebastian Barrios,92752094,grojas@example.net,+54 9 3997 7189,Santa Fe,Queja,Ministerio de Seguridad,Los patrulleros no funcionan en la comisaría de Santiago del Estero.,Media,En proceso,Web
5ff3cc37-3a33-47da-883a-a4d8c39f390f,2025-03-15,Catalina Ramiro Fernandez Muñoz,43012970,constantino34@example.net,+54 9 3110 4051,Merlo,Queja,Ministerio de Salud,No hay ambulancias disponibles en Formosa. Es una emergencia sanitaria.,Baja,En proceso,Email
edd8a4ec-77c4-486e-8629-62addf40f447,2024-11-27,Joaquin Thiago Benjamin Herrera,49658421,felipe73@example.org,+54 15 2991 8636,Chilecito,Sugerencia,Ministerio de Educación,Propongo implementar educación sexual integral en todas las escuelas.,Media,Pendiente,Presencial
079a8606-faf4-48e8-bad5-556541ee0ce5,2024-10-28,Antonia Muñoz,75757567,figueroajuan@example.com,+54 9 3142 2169,Merlo,Consulta,Ministerio de Educación,¿Cómo inscribo a mi hijo en el jardín de infantes de Bahía Blanca?,Baja,Resuelta,Presencial
f50f5a05-2b8a-45fa-9fb8-4c5e32fed1da,2025-06-03,Dr(a). Ciro Acosta,28813752,thiagonavarro@example.org,+54 9 3777 9173,Corrientes,Trámite,Ministerio de Desarrollo Social,Necesito renovar mi tarjeta alimentaria.,Media,En proceso,Web
743c263d-b848-41a5-a8d7-259e677a754b,2025-03-22,Alma Acosta Diaz,74259561,mpaz@example.net,+54 15 2184 8512,Neuquén,Consulta,Ministerio de Desarrollo Social,¿Qué requisitos necesito para acceder a la vivienda social?,Alta,Pendiente,Teléfono
2dc2d3d3-2f25-405f-b6bb-3303ecf5c81c,2024-09-28,Santino Pereyra,96167354,fernandezjuan-cruz@example.org,+54 9 3603 2488,Mar del Plata,Queja,Ministerio de Salud,Falta de medicamentos en el centro de salud de Paraná. No tienen insulina.,Media,Resuelta,Email
3efac349-758a-43a7-b2ef-f13e3cd37a85,2024-10-01,Alfonsina Gomez,27546138,lucas21@example.net,+54 9 3393 1056,San Ferando del Valle de Catamarca,Consulta,Ministerio de Salud,¿Qué documentación necesito para acceder a medicación gratuita?,Baja,Pendiente,Email
da666fa0-8af7-4c4a-a4b8-b3785bde3123,2025-05-30,Mateo Benjamin Lopez Olivera,37561608,victoriacoronel@example.net,+54 15 2521 8116,Rosario,Consulta,Ministerio de Producción,¿Dónde puedo capacitarme en gestión empresarial?,Baja,En proceso,Teléfono
e0bc8cc2-5d59-4be6-889f-ce103e690271,2025-05-16,Tomàs Moreno Avila,62052524,juan-ignacio45@example.org,+54 9 3676 4680,Bahía Blanca,Queja,Ministerio de Desarrollo Social,Los trabajadores sociales no visitan Barrio Escobar desde hace tiempo.,Baja,En proceso,Email
567f8563-4cea-40c6-89ec-3b0f744e1699,2025-04-08,Ludmila Herrera,23895610,lucia03@example.com,+54 9 3664 8668,Mendoza,Queja,ARBA,Me cobran impuesto inmobiliario por una propiedad que ya vendí.,Baja,Pendiente,Email
e91f2252-d65d-4401-a2cf-eb5f9765aadb,2024-12-07,Alma Valentina Joaquin Romero,44039436,roldannicolas@example.net,+54 15 2316 9956,Mar del Plata,Queja,Ministerio de Salud,Demora excesiva en la atención en el hospital Hospital San Juan de Dios. Esperé 6 horas para ser atendido.,Baja,Resuelta,Web
f75e228f-9b10-4acf-b093-ac472a7511e8,2025-06-02,Nicolas Rios Hernandez,82727594,blanconahiara@example.com,+54 15 2975 3730,Comodoro Rivadavia,Sugerencia,Ministerio de Desarrollo Social,Sería útil crear más cooperativas de trabajo en Santa Fe.,Baja,Resuelta,Web
12a690bb-764c-4922-abf8-db9d35109669,2024-12-09,Lucía  Figueroa,86200164,medinaignacio@example.net,+54 15 2221 8547,Posadas,Consulta,Ministerio de Obras Públicas,¿Cuándo van a repavimentar la calle Av. 6 de Paraná?,Media,Resuelta,Email
f60cb04d-ef92-4a70-8f8e-f720ffd65cb9,2025-06-24,Gino Diaz,25211724,valentino78@example.org,+54 9 3905 5343,San Ferando del Valle de Catamarca,Sugerencia,Ministerio de Obras Públicas,Sugiero mejorar el drenaje pluvial en Barrio Maldonado.,Media,Pendiente,Presencial
71bdeb51-eaf2-4ef5-8b6f-c7d1ade4a930,2025-03-27,Tobias Romero Figueroa,80828345,nunezdylan-benjamin@example.net,+54 15 2318 1560,Comodoro Rivadavia,Queja,Ministerio de Educación,La escuela Escuela N° 177 de Santiago del Estero no tiene calefacción funcionando.,Media,Resuelta,Teléfono
2c5ea990-e54a-40f4-9cfd-b6a75ab6a1f2,2025-04-30,Maximo Valentina Gomez Rojas,55227862,glopez@example.org,+54 9 3256 0126,Corrientes,Sugerencia,ARBA,Sugiero descuentos mayores para pago anual anticipado.,Alta,En proceso,Teléfono
680e3f37-1ffd-4b3e-8a08-e5e8cbe4a881,2025-07-20,Agustina Thiago Benjamin Peralta Dominguez,25569597,molinafrancisco@example.net,+54 9 3627 4765,Formosa,Sugerencia,Ministerio de Salud,Sería útil implementar turnos online para el centro de salud de Bahía Blanca.,Baja,En proceso,Teléfono
edec02f9-a942-46f8-96db-232c9e204a4a,2024-10-17,Sr(a). Juan Ignacio Sosa,15743417,felipe39@example.net,+54 9 3348 0941,Mendoza,Queja,Ministerio de Seguridad,Los patrulleros no funcionan en la comisaría de Rosario.,Alta,En proceso,Presencial
