id,fecha,ciudadano_nombre,ciudadano_dni,ciudadano_email,ciudadano_telefono,localidad,tipo_solicitud,departamento_destino,texto_solicitud,prioridad,estado,canal_ingreso
657a9bca-07d7-467a-a659-10ec91b472c6,2024-12-12,Ian Benjamin Correa,11690934,jcoronel@example.org,+54 9 3133 1080,Corrientes,Sugerencia,Ministerio de Producción,Sugiero más ferias de productos locales.,Alta,En proceso,Email
3b49ee27-cf0e-4cff-bdec-71e756130e60,2024-08-22,Sr(a). Jazmin Gonzalez,24200082,antonellaescobar@example.net,+54 15 2237 2458,Rosario,Trámite,ARBA,Solicito plan de pago para impuestos atrasados.,Baja,Pendiente,Presencial
d96d8bd3-9267-404f-b875-afb05b67f7b1,2025-05-03,Lautaro Ambar Acosta Sosa,90555005,cgonzalez@example.net,+54 9 3723 5780,Merlo,Consulta,Ministerio de Ambiente,¿Cómo solicito la poda de árboles públicos?,Alta,Pendiente,Presencial
5931f5e4-d0ab-4b46-b07f-ad8a0d54612f,2024-12-17,Tomàs Martinez Mansilla,96568622,feliperomero@example.net,+54 15 2283 9382,Santa Rosa,Consulta,Registro de Personas,¿Dónde puedo cambiar el domicilio en mi DNI?,Media,En proceso,Teléfono
aa5ef1fd-c86d-4a59-a3ef-d74dc051eb71,2024-12-30,Sr(a). Martina Herrera,65542921,lautaro-gabrielacosta@example.net,+54 15 2901 5673,Rawson,Queja,Ministerio de Ambiente,Hay un basural clandestino en Barrio Coronel que nadie controla.,Alta,Pendiente,Teléfono
7dbe8bb3-9f93-4698-8b0c-c0c28357b87b,2025-05-11,Olivia Josefina Gomez Franco,43595008,pmartin@example.com,+54 15 2866 0166,La Rioja,Consulta,Ministerio de Desarrollo Social,¿Qué requisitos necesito para acceder a la vivienda social?,Alta,Pendiente,Teléfono
deac1158-b05b-41bc-9b73-cd58f90fbf3f,2024-12-10,Oriana Tomas Molina,76399090,biancaruiz@example.com,+54 9 3359 2634,La Rioja,Queja,Ministerio de Seguridad,Hay robos constantes en el barrio Barrio Valdez de Formosa y no viene la policía.,Media,Pendiente,Teléfono
7f496e98-3792-4104-8056-5cfa730dbf82,2024-09-30,Alma Isabella Gutierrez Gomez,88130529,perezian@example.net,+54 9 3810 1066,Resistencia,Sugerencia,Ministerio de Ambiente,Sugiero controles más estrictos a las industrias contaminantes.,Baja,Pendiente,Web
b0d12ae8-1fc3-4353-b3db-1755f7179b2c,2024-09-19,Paulina Valentina Silva,46715836,mateoponce@example.net,+54 15 2789 0068,Córdoba,Consulta,Ministerio de Desarrollo Social,¿Cómo me inscribo en el programa de asistencia alimentaria?,Media,Pendiente,Teléfono
097b9443-cb5c-4422-8663-e4854eeccb86,2025-03-22,Valentina  Suarez Ortiz,26953181,rodriguezjulia@example.net,+54 9 3290 1535,Comodoro Rivadavia,Sugerencia,ARBA,Deberían crear una app móvil para consultas rápidas.,Alta,En proceso,Teléfono
4a63b873-519d-4bad-a339-a9ab0aaaf426,2025-03-16,Thiago Cabrera,73788843,gimenezana-paula@example.net,+54 15 2936 5118,Chilecito,Trámite,Ministerio de Desarrollo Social,Solicito inscripción en el programa Potenciar Trabajo.,Alta,Resuelta,Teléfono
0969175a-f217-472b-8d3c-a79dfbafbe3f,2025-04-08,Tomàs Gonzalez,45286331,joaquin09@example.org,+54 15 2886 2685,San Juan,Consulta,Ministerio de Obras Públicas,¿Cuándo van a repavimentar la calle Av. Santa Fe de Constitución?,Alta,Resuelta,Presencial
79eedc0d-617f-498c-b3b8-f4853db9fc7e,2025-03-29,Camila Dylan Romero Diaz,16547595,gonzalezbautista@example.net,+54 15 2735 5575,Corrientes,Queja,ARBA,Me llegó una factura de patente automotor incorrecta.,Alta,En proceso,Presencial
eaabd7e4-32f2-4b99-b2b5-92ea5ed686bd,2024-08-19,Sr(a). Benjamin Fernandez,68459331,claratoledo@example.org,+54 15 2335 5717,Santiago del Estero,Trámite,Ministerio de Educación,Solicito constancia de alumno regular para mi hijo.,Baja,Resuelta,Email
9001317f-9f23-45a0-a20a-4a1d6584fdac,2025-03-10,Luana Simon Gomez,51551370,soriaantonia@example.net,+54 9 3512 9016,San Salvador de Jujuy,Trámite,Ministerio de Seguridad,Necesito renovar mi DNI que está vencido.,Alta,En proceso,Email
cc15f2be-390f-4f16-9966-ac42cd7b387b,2025-05-12,Victoria Rojas,32938791,guzmanagustina@example.com,+54 9 3956 0236,Río Gallegos,Queja,Ministerio de Seguridad,Denuncié violencia doméstica hace una semana y no hay respuesta.,Media,Resuelta,Presencial
bd9d94a4-019d-4e3d-934d-70d5f95f4c99,2024-11-14,Sr(a). Benjamin Cruz,10887631,juan-manuel86@example.com,+54 9 3218 5140,Rawson,Trámite,Ministerio de Seguridad,Solicito certificado de antecedentes penales.,Baja,Resuelta,Presencial
e1e3cfff-7e63-4b15-a2a2-8897dacb940a,2024-10-30,Benjamin Ezequiel Moreno,24359243,mansillathiago-benjamin@example.com,+54 15 2339 9909,La Plata,Trámite,Ministerio de Salud,Quiero inscribirme en el programa de medicación gratuita.,Media,En proceso,Web
a7b500ec-3d42-400a-98fe-efd6cf18519e,2024-08-11,Renata Caceres,42235904,mateogutierrez@example.com,+54 9 3238 8394,Santa Rosa,Consulta,Registro de Personas,¿Qué documentos necesito para inscribir a mi bebé?,Media,En proceso,Presencial
36d62a32-6c32-4f05-b1c6-27583af03b1b,2025-03-16,Francesca Alma Juarez Ruiz,97387902,rsilva@example.net,+54 9 3356 9317,Ushuaia,Sugerencia,Ministerio de Salud,Sugiero más campañas de prevención en diabetes.,Media,En proceso,Teléfono
1312c8ff-c6ad-41f3-a259-e9521a2e3d38,2025-03-12,Ambar Facundo Ledesma,15552985,joaquin11@example.net,+54 15 2724 0008,San Miguel de Tucumán,Trámite,Ministerio de Desarrollo Social,Quiero inscribirme en el programa de microcréditos.,Media,En proceso,Presencial
2ffb403d-030b-4c7d-bf01-9689d98f51a8,2024-10-25,Benjamin Ramirez,57982469,ugonzalez@example.org,+54 9 3764 1600,Santiago del Estero,Sugerencia,Ministerio de Ambiente,Sugiero controles más estrictos a las industrias contaminantes.,Baja,Resuelta,Teléfono
44fc31dd-dd85-470a-9e10-55e74a126bb9,2025-06-05,Sr(a). Lucas Ezequiel Sosa,66206966,zcardozo@example.com,+54 15 2755 8667,La Rioja,Queja,Ministerio de Obras Públicas,La ruta 72 está en pésimo estado entre Mar del Plata y San Juan.,Baja,Resuelta,Email
12174db6-bbd3-4474-ac87-69e17784e885,2025-01-24,Francesca Paez,27919357,ngarcia@example.org,+54 9 3919 7205,Córdoba,Trámite,Ministerio de Ambiente,Quiero denunciar contaminación sonora de un comercio.,Alta,En proceso,Presencial
f6e452e0-bf8c-45f8-8831-6893e2771de2,2024-12-04,Mora Martina Chavez Perez,58181849,qsosa@example.net,+54 15 2599 6334,Salta,Trámite,Ministerio de Seguridad,Solicito certificado de antecedentes penales.,Baja,Pendiente,Presencial
e0d8bb5a-8170-4a50-9f90-c4086987e745,2025-08-01,Catalina Sofia Garcia Diaz,69657067,thiago-agustinarias@example.net,+54 15 2709 9849,San Salvador de Jujuy,Trámite,Ministerio de Desarrollo Social,Solicito inscripción en el programa Potenciar Trabajo.,Baja,En proceso,Presencial
eb71a3ed-e3ef-456a-a457-5705acaf3faa,2024-10-07,Santino Agustina Herrera,68083384,martinaromero@example.net,+54 9 3447 5716,Paraná,Consulta,Ministerio de Educación,¿Cuándo abren las inscripciones para secundaria técnica?,Alta,Resuelta,Email
4dd5d565-4780-457d-85f4-1514c68343f3,2025-04-10,Camila Ferreyra Pereyra,86114950,augustosilva@example.org,+54 15 2283 6426,Formosa,Queja,Ministerio de Ambiente,Empresa Empresa Gomez Ltd contamina el aire sin control en San Miguel de Tucumán.,Media,Resuelta,Web
a33eb811-5e39-4efb-9c5a-1e96069497fb,2024-10-26,Dr(a). Mateo Godoy,76140974,hnunez@example.com,+54 15 2449 5272,Merlo,Sugerencia,Ministerio de Ambiente,Propongo más campañas de reciclaje en las escuelas.,Media,Pendiente,Email
a9895a65-d4e8-4d44-a068-ed6d076c62cb,2025-07-24,Thiago Ezequiel Isabella Moreno Rios,94680327,guadalupe56@example.com,+54 9 3836 2845,Ushuaia,Sugerencia,Ministerio de Salud,Propongo ampliar los horarios de atención en el hospital HIGA.,Alta,Pendiente,Email
d9feca23-2d3b-4f9a-a5f1-6ebe4f4b1640,2025-03-06,Julia Ramirez Quiroga,31993631,kruiz@example.org,+54 15 2442 0776,Rosario,Trámite,Ministerio de Producción,Solicito habilitación comercial para mi negocio.,Media,Pendiente,Presencial
af10ee93-2c2c-498c-817d-4686a9a8ef4e,2024-11-20,Sr(a). Francisco Arias,65736595,julian42@example.org,+54 15 2803 0618,Posadas,Queja,Registro de Personas,No hay sistema para consultar el estado de mi trámite.,Media,En proceso,Email
fcd7aaf8-54a6-479d-be4a-769dc8ba93f6,2025-01-17,Martin Gomez Diaz,82471353,pfernandez@example.net,+54 15 2759 4665,San Juan,Trámite,Registro de Personas,Quiero inscribir el nacimiento de mi hijo.,Media,En proceso,Teléfono
00c5fb23-92d6-4e74-b3a7-20c9000462a9,2025-06-23,Tiziano Lopez Perez,49822277,simonortiz@example.net,+54 9 3120 5346,Comodoro Rivadavia,Trámite,Ministerio de Desarrollo Social,Solicito inscripción en el programa Potenciar Trabajo.,Baja,Resuelta,Email
fc7e45a4-9520-468f-b0f0-c2466a969cab,2025-03-31,Sr(a). Jazmin Lopez,72093126,emma80@example.net,+54 15 2907 0468,Posadas,Consulta,Ministerio de Producción,¿Cómo accedo a créditos para pymes?,Alta,Resuelta,Teléfono
8159a288-8dba-4975-8d9b-ba7138898061,2025-01-24,Enzo Benjamin Soto,16334598,ojedajuan-manuel@example.com,+54 15 2996 4696,San Salvador de Jujuy,Consulta,Ministerio de Producción,¿Cómo me inscribo como monotributista social?,Baja,Pendiente,Teléfono
fd7f5211-f819-4f15-bbd2-2b9cd04ffafa,2025-08-02,Juan Cruz Benjamin Garcia Martinez,30285108,rodriguezisabel@example.org,+54 9 3414 3304,Salta,Queja,Ministerio de Salud,Personal médico maltrata a los pacientes en HIGA. Necesitan capacitación urgente.,Media,En proceso,Email
1787bd11-f2f0-44d4-8276-2b91f75e6093,2024-10-22,Thiago Benjamin Mateo Valentin Martinez Dominguez,85168360,munozthiago-benjamin@example.org,+54 15 2374 1612,San Miguel de Tucumán,Sugerencia,Ministerio de Educación,Propongo implementar educación sexual integral en todas las escuelas.,Baja,En proceso,Email
762839e9-0147-4ce3-8624-6cc43d890124,2025-04-23,Guadalupe Rojas,15072266,zgarcia@example.org,+54 15 2878 3854,Rawson,Queja,ARBA,Me cobran impuesto inmobiliario por una propiedad que ya vendí.,Baja,Resuelta,Teléfono
e3419583-39d8-4dfb-8597-e3f5801bd83d,2024-08-23,Valentina Sanchez Rodriguez,55085856,zaguirre@example.org,+54 9 3440 9932,Mar del Plata,Consulta,ARBA,¿Cómo solicito una factura de libre deuda?,Baja,Pendiente,Web
f281ae64-1f46-479e-bf87-e543f05c124e,2025-03-12,Sol Castro Morales,91696205,tomaslopez@example.net,+54 9 3259 3022,Merlo,Consulta,ARBA,¿Dónde consulto el estado de cuenta de mis impuestos?,Media,En proceso,Email
1dce32eb-ad19-42b7-854c-22b0378b14d8,2025-04-17,Constanza Thiago Benjamin Correa Quiroga,14275081,erodriguez@example.net,+54 9 3856 7909,La Rioja,Trámite,Registro de Personas,Solicito renovación de DNI por vencimiento.,Baja,Resuelta,Presencial
a5ea0111-e85c-44dc-83b6-a6e62de820f3,2025-04-10,Thiago Emanuel Joaquin Acosta Campos,10613861,rodriguezbenjamin@example.com,+54 15 2979 1555,Salta,Trámite,Ministerio de Obras Públicas,Solicito reparación del pavimento frente a mi casa.,Media,Pendiente,Teléfono
ccacba42-22e1-48e7-97dc-b3b4b527d7f8,2025-01-28,Juana Bustos,41762534,lunaantonio@example.org,+54 15 2631 7239,San Juan,Trámite,Ministerio de Seguridad,Quiero registrar mi arma de fuego legalmente.,Baja,En proceso,Web
232d6d03-2267-4a67-9712-d7608854d11d,2025-01-02,Martina Alma Jazmin Ojeda,57667636,hvillalba@example.com,+54 15 2191 1598,Bahía Blanca,Consulta,Registro de Personas,¿Cómo obtengo partida de nacimiento legalizada?,Media,Resuelta,Presencial
8fd2c7ad-ffb4-4c4a-a794-0d1f2fd35be4,2025-03-18,Maximo Ignacio Lopez,62040266,caceresvalentina@example.com,+54 9 3849 3670,Santiago del Estero,Trámite,ARBA,Solicito exención de impuestos por discapacidad.,Baja,En proceso,Presencial
0898e7f9-437e-4f2d-9558-759577129135,2025-03-14,Ludmila Caceres Torres,72737823,thiago-benjaminbustos@example.net,+54 15 2344 4926,Paraná,Trámite,Ministerio de Salud,Quiero inscribirme en el programa de medicación gratuita.,Baja,Resuelta,Web
a91b3898-9242-4d8b-ac6d-5079ce7404b2,2024-08-21,Agostina Torres,72625606,pilarlopez@example.net,+54 15 2897 7939,Salta,Queja,Ministerio de Producción,No aprueban mi proyecto productivo hace 1 meses sin explicación.,Baja,En proceso,Teléfono
208b6011-3985-4551-99a0-cd542fe0e503,2025-01-26,Alfonsina Octavio Barrios,35213131,ymartin@example.net,+54 15 2403 1243,La Plata,Trámite,Ministerio de Educación,Quiero inscribirme en los cursos de capacitación docente.,Media,En proceso,Presencial
b3f53135-8e22-4adc-ae85-436240ef748a,2025-04-27,Pedro Juliana Blanco,91325366,ivanrodriguez@example.net,+54 9 3488 4047,Mar del Plata,Sugerencia,Ministerio de Obras Públicas,Propongo instalar reductores de velocidad en plaza principal.,Alta,En proceso,Email
916dedc4-b383-427b-9ba7-d9a165580645,2025-06-04,Tiziano Ramiro Alvarez Silva,49008106,jazmin75@example.com,+54 15 2551 5874,San Salvador de Jujuy,Trámite,Ministerio de Educación,Solicito certificado analítico de estudios secundarios.,Media,Pendiente,Email
05a8fe89-5c96-49e5-ba64-4973989cd184,2024-09-16,Benjamin Perez,47527072,miguel-angel56@example.org,+54 9 3594 2376,Córdoba,Consulta,Ministerio de Educación,¿Cómo solicito una beca estudiantil provincial?,Media,Pendiente,Teléfono
eec9013a-556f-4e5b-a67d-5e7766e32d9e,2025-03-11,Jeremias Gomez Peralta,78235512,joaquina77@example.net,+54 9 3277 7222,La Plata,Consulta,Ministerio de Salud,¿Qué documentación necesito para acceder a medicación gratuita?,Media,En proceso,Email
91380e07-03f1-4aae-9c92-64b21b335817,2024-08-17,Dr(a). Elena Molina,59255648,sofia71@example.net,+54 9 3825 9853,Santiago del Estero,Consulta,Ministerio de Educación,¿Cómo solicito una beca estudiantil provincial?,Media,En proceso,Presencial
c05f19de-d663-4519-b65f-db91dedb79fb,2024-08-07,Valentin Cabrera Sanchez,20338546,gutierrezmanuel@example.com,+54 9 3145 9321,Santa Rosa,Trámite,Ministerio de Ambiente,Quiero denunciar contaminación sonora de un comercio.,Alta,Resuelta,Presencial
1a5a26eb-94b3-4a50-b2f0-8d1ea3b29144,2025-06-12,Benjamin Sanchez,95888758,martinezlourdes@example.net,+54 9 3579 8643,San Juan,Trámite,Ministerio de Obras Públicas,Quiero denunciar una pérdida de agua en la vía pública.,Alta,En proceso,Presencial
2dec26d3-75c0-421d-82cf-4e9640a2534a,2024-08-18,Sofia Rivero Suarez,10561229,ramosvalentin@example.net,+54 9 3894 0206,Viedma,Consulta,Ministerio de Desarrollo Social,¿Cómo solicito ayuda para adultos mayores?,Baja,En proceso,Email
06e38ebf-9f29-4ea1-99ee-4a418b83ccc6,2025-01-22,Bruno Roldan,24443913,ysilva@example.org,+54 15 2317 0946,Formosa,Queja,Ministerio de Desarrollo Social,Los trabajadores sociales no visitan Barrio Cardozo desde hace tiempo.,Alta,En proceso,Presencial
d9f52fc4-c1d4-4b09-9efa-d0e86acf3b23,2025-03-11,Santino Ezequiel Milagros Rodriguez Romero,42385718,manuelramos@example.net,+54 9 3857 2261,Río Gallegos,Consulta,ARBA,¿Cómo puedo adherirme al débito automático para impuestos?,Media,En proceso,Web
0ed7bec8-c9cb-46e9-9ed7-70d85fb144d3,2025-01-29,Vicente Ojeda Gonzalez,99677952,fmorales@example.org,+54 15 2985 4382,Merlo,Consulta,Ministerio de Educación,¿Cómo inscribo a mi hijo en el jardín de infantes de Ushuaia?,Baja,Pendiente,Web
5379d767-d970-442c-b0cb-037c3894ea35,2025-02-06,Santiago Nicolas Acosta Gomez,34042868,gutierrezciro@example.com,+54 9 3567 4543,San Salvador de Jujuy,Queja,Ministerio de Producción,No hay apoyo real para emprendedores en Rosario.,Alta,En proceso,Email
a1655ee0-dabb-473b-9c61-7da4907d4e6c,2024-09-10,Dr(a). Delfina Rodriguez,96111794,maximiliano78@example.net,+54 9 3333 9735,San Ferando del Valle de Catamarca,Trámite,Ministerio de Seguridad,Necesito renovar mi DNI que está vencido.,Media,Resuelta,Teléfono
720111fe-9d06-4b7b-98aa-e82522b9f93d,2025-03-06,Thiago Valentin Gonzalez Rodriguez,90582631,santiagocabrera@example.net,+54 9 3650 2934,Comodoro Rivadavia,Sugerencia,Ministerio de Educación,Sería bueno tener más talleres de oficios en las escuelas técnicas.,Alta,Pendiente,Email
a7efa1ca-745a-4fba-b124-1f8b600513d2,2024-12-30,Valentino Muñoz Gonzalez,68040152,gonzalezbenjamin@example.net,+54 15 2436 0495,La Plata,Queja,Ministerio de Salud,Falta de medicamentos en el centro de salud de Salta. No tienen antihipertensivos.,Media,Pendiente,Presencial
b74a30f8-3b77-4be4-bf49-a29dbcb088db,2025-04-27,Martin Ruiz,99518913,benjaminmoreno@example.com,+54 15 2833 0877,La Plata,Sugerencia,Ministerio de Educación,Sería bueno tener más talleres de oficios en las escuelas técnicas.,Alta,En proceso,Email
a9a423c9-f447-4f7e-9b01-c1bcc928b84a,2024-12-16,Francisco Soria,47219801,gomezbenicio@example.net,+54 15 2264 8783,San Luis,Consulta,Ministerio de Seguridad,¿Cómo puedo denunciar un robo online?,Media,En proceso,Email
b547acd6-12b0-4946-ab4a-b83f9fe8abec,2025-02-05,Juana Catalina Martinez,49220918,valentinamaidana@example.org,+54 15 2765 3838,Corrientes,Sugerencia,Registro de Personas,Deberían modernizar el sistema de seguimiento de trámites.,Baja,Resuelta,Teléfono
6099af03-15a6-4dfb-ac4d-8d2ae7e49661,2024-12-21,Martina Giovanni Navarro Cordoba,43101536,joaquinayala@example.net,+54 9 3359 3230,Comodoro Rivadavia,Queja,Ministerio de Ambiente,Hay contaminación del agua en el arroyo Ignacio de San Luis.,Alta,En proceso,Web
b6895f51-9957-4200-8485-d519f1e6f910,2025-03-10,Joaquin Duarte Flores,56647853,santino-nicolascoronel@example.net,+54 9 3274 3891,Constitución,Trámite,Ministerio de Desarrollo Social,Solicito inscripción en el programa Potenciar Trabajo.,Alta,En proceso,Web
78378235-ffba-4095-a877-71f910d267c8,2024-10-24,Guadalupe Valentina Rodriguez,92069713,alma-valentinarojas@example.com,+54 15 2549 1258,Resistencia,Sugerencia,Ministerio de Ambiente,Sugiero controles más estrictos a las industrias contaminantes.,Baja,En proceso,Teléfono
be36deb0-1157-410e-8a81-3be87f4c730e,2024-09-15,Salvador Gimenez Diaz,24038374,gcorrea@example.net,+54 15 2796 0482,La Plata,Consulta,Ministerio de Desarrollo Social,¿Cómo solicito ayuda para adultos mayores?,Alta,Resuelta,Email
33abba66-fa6c-4528-9e13-539a6ad1edd7,2024-09-24,Benicio Maidana Vera,46459260,gonzalezelena@example.org,+54 9 3813 4147,Constitución,Queja,Ministerio de Obras Públicas,No hay alumbrado público en Barrio Martinez de San Miguel de Tucumán.,Baja,Resuelta,Teléfono
5397f8e7-2593-4437-a11c-5b6ed393ca72,2025-02-09,Valentin Benitez,32772768,sofiafernandez@example.com,+54 15 2507 1117,Constitución,Queja,Registro de Personas,Saqué turno para DNI hace 8 meses y aún no me llamaron.,Alta,Resuelta,Presencial
56530314-3ffb-4a3c-898a-e966dbdf49f5,2024-10-15,Enzo Fernandez,80524635,camila36@example.net,+54 15 2512 1489,Formosa,Consulta,Ministerio de Ambiente,¿Cómo denuncio un delito ambiental?,Media,Resuelta,Web
4d3d213c-e5b6-4963-b99e-574c73018e7d,2025-01-23,Milagros Santino Nicolas Perez,19406523,simonayala@example.com,+54 9 3495 1754,Constitución,Sugerencia,Ministerio de Obras Públicas,Sería útil crear más ciclovías en Chilecito.,Media,Resuelta,Teléfono
0b3b9a22-bbcc-46ca-bd5c-9084bbf46b04,2024-09-15,Bautista Rodriguez,42583434,juanaescobar@example.net,+54 15 2835 2948,Paraná,Sugerencia,Ministerio de Ambiente,Propongo más campañas de reciclaje en las escuelas.,Media,En proceso,Email
c7823cb9-4a9f-4e44-bf32-4bd1ee2afd60,2024-12-27,Dr(a). Augusto Ramirez,69283944,juan-david74@example.net,+54 15 2890 1652,Ushuaia,Consulta,Ministerio de Producción,¿Dónde puedo capacitarme en gestión empresarial?,Media,Resuelta,Web
a30d938a-368e-4eef-9a5d-53dd4f5fc47d,2025-03-29,Dr(a). Federico Perez,81585301,federico51@example.com,+54 9 3709 5888,San Miguel de Tucumán,Trámite,Registro de Personas,Quiero inscribir el nacimiento de mi hijo.,Alta,Resuelta,Email
1b4979e7-44eb-42c8-a108-a5497f167c5a,2025-03-04,Guillermina Lautaro Benjamin Dominguez Perez,45779435,malenamartin@example.com,+54 15 2391 8871,San Salvador de Jujuy,Queja,Ministerio de Desarrollo Social,No recibí la ayuda social prometida hace 5 meses.,Media,Resuelta,Teléfono
bacfef17-38a1-4566-9817-ee24f0fc9a12,2024-09-15,Benjamin Ferreyra Lopez,41765790,romeromilagros@example.com,+54 15 2340 7148,Santa Rosa,Queja,Registro de Personas,Perdieron mi expediente de cambio de domicilio.,Alta,Resuelta,Presencial
52bcdc65-c236-4286-b442-816bb5b126cb,2024-11-05,Victoria Navarro,16883582,mateodiaz@example.net,+54 9 3920 5546,Río Gallegos,Trámite,Ministerio de Educación,Solicito constancia de alumno regular para mi hijo.,Media,Resuelta,Presencial
ed4d719a-cc9d-44d3-a5fb-57648a0e9245,2024-08-29,Augusto Sofia Nuñez Carrizo,64015902,juan-martincabrera@example.org,+54 15 2971 5813,Santiago del Estero,Sugerencia,Ministerio de Obras Públicas,Deberían construir más paradas de colectivo techadas.,Alta,Pendiente,Teléfono
fa70a16a-3775-42b0-abb8-f5eb9897630b,2025-04-10,Ambar Francisco Garcia Pereyra,32791555,ojedamatilda@example.net,+54 9 3882 5955,Posadas,Queja,Ministerio de Educación,Faltan docentes en la escuela Escuela N° 466. Los chicos pierden clases constantemente.,Baja,En proceso,Presencial
7ae1c5af-0dd8-46d0-bc27-e26cf4ecf464,2024-11-21,Dr(a). Malena Rodriguez,38081482,xrojas@example.net,+54 15 2778 8682,Corrientes,Consulta,Ministerio de Educación,¿Cuándo abren las inscripciones para secundaria técnica?,Baja,Pendiente,Web
d90a87ee-005e-4a28-984e-5796d7890229,2025-06-04,Lara Julieta Fernandez Castro,77598383,thiago-benjaminfernandez@example.com,+54 15 2167 6197,Comodoro Rivadavia,Trámite,Registro de Personas,Solicito renovación de DNI por vencimiento.,Media,Resuelta,Teléfono
b7e75272-ec70-4e7a-abe4-177aa2979ffb,2024-10-28,Lautaro Alma Gonzalez,65414901,emma75@example.net,+54 9 3877 5048,Formosa,Sugerencia,Ministerio de Producción,Sería útil simplificar los trámites para emprendedores.,Baja,Resuelta,Teléfono
4497ccce-7267-4941-8ed4-d1683b6e677e,2025-05-23,Mateo Medina Toledo,78043637,bautista38@example.org,+54 9 3376 6166,Río Gallegos,Trámite,Registro de Personas,Solicito rectificación de datos en mi DNI.,Media,Resuelta,Web
b8dcc71f-ac79-4bba-8dd2-c486f36b1f79,2025-01-28,Santino Guzman Rodriguez,64733151,dpereyra@example.net,+54 9 3892 7680,San Ferando del Valle de Catamarca,Consulta,Ministerio de Salud,¿Cómo puedo inscribirme al programa de vacunación contra gripe?,Baja,Resuelta,Teléfono
3eb7046b-687f-40f0-af36-6c0b5ec8dfd3,2024-12-25,Maximo Blanco Diaz,81058998,ana-paulagarcia@example.net,+54 9 3780 9477,Ushuaia,Sugerencia,Ministerio de Seguridad,Sugiero crear una app para denuncias ciudadanas.,Alta,Pendiente,Email
2df1e7dc-b74a-431b-919a-ed54116abcdc,2025-07-12,Francesca Antonia Torres,38770595,bautistagonzalez@example.org,+54 15 2643 9308,Merlo,Sugerencia,Ministerio de Desarrollo Social,Sería útil crear más cooperativas de trabajo en Ushuaia.,Baja,Pendiente,Presencial
1c8043d6-4721-434d-87af-4e5c465a4dcc,2025-02-08,Sr(a). Juan Ignacio Perez,17006902,biancafernandez@example.net,+54 15 2193 3885,San Miguel de Tucumán,Sugerencia,ARBA,Sugiero descuentos mayores para pago anual anticipado.,Baja,Pendiente,Teléfono
2b3e19b3-ae44-4f41-a703-7b8f8448f8e2,2024-10-11,Bruno Perez,83686975,paulinasoria@example.org,+54 9 3992 7456,Posadas,Queja,Ministerio de Desarrollo Social,La tarjeta alimentaria no funciona en los comercios de Córdoba.,Alta,En proceso,Email
dc13eea0-f4dd-4fe5-8c21-e810000bd322,2025-03-13,Simon Mateo Romero,81193346,emiliafernandez@example.com,+54 9 3200 3668,Corrientes,Consulta,Ministerio de Desarrollo Social,¿Qué requisitos necesito para acceder a la vivienda social?,Alta,Resuelta,Web
d50f05c2-bac9-49ea-8930-afac40d7a936,2025-07-02,Mateo Jazmin Castillo,35083879,martinfelipe@example.net,+54 9 3870 7091,Santa Fe,Consulta,Ministerio de Ambiente,¿Cómo solicito la poda de árboles públicos?,Alta,Resuelta,Presencial
dc4e4db1-23a6-485e-b45a-2c7a78cf0f85,2025-03-31,Dr(a). Matias Rodriguez,34603624,nicolasperez@example.org,+54 15 2734 2982,Merlo,Sugerencia,Ministerio de Producción,Deberían crear incubadoras de empresas tecnológicas.,Media,Resuelta,Email
d3cd286b-6dca-46b2-8dd0-23b0dc3c9648,2025-06-05,Dr(a). Carmela Fernandez,92944901,ambarmoyano@example.org,+54 9 3377 1621,Mar del Plata,Consulta,Ministerio de Obras Públicas,¿Cómo solicito conexión de agua potable para mi barrio?,Baja,Resuelta,Teléfono
c8c7c31f-09d8-4b9a-9590-ac4f16afe348,2024-08-20,Nahiara Gonzalez,79200184,sofialopez@example.com,+54 15 2420 2569,San Luis,Queja,Ministerio de Producción,No aprueban mi proyecto productivo hace 2 meses sin explicación.,Baja,En proceso,Web
75748acd-42e0-4db3-9b0b-976ac235f01a,2024-10-16,Felipe Bustos,40653403,francesca05@example.com,+54 9 3502 2532,Salta,Queja,Ministerio de Ambiente,Hay un basural clandestino en Barrio Diaz que nadie controla.,Alta,Resuelta,Teléfono
e9fd4a4d-2b6b-4ae0-9043-ab80371e2751,2024-09-04,Dr(a). Luciano Benjamin Martinez,29179352,benjamingonzalez@example.net,+54 9 3925 5259,Ushuaia,Queja,Ministerio de Educación,Faltan docentes en la escuela Escuela N° 270. Los chicos pierden clases constantemente.,Baja,Resuelta,Email
f0a07c52-261b-4e3c-9b9c-259f22a5ef44,2024-09-11,Josefina Luca Rodriguez,90936798,mendezvicente@example.com,+54 15 2118 6895,La Plata,Queja,ARBA,Las oficinas de ARBA de San Juan siempre tienen largas colas.,Media,Pendiente,Email
a9fda091-7cac-4b07-ab2b-c56730efe3f7,2025-02-01,Santino Nuñez,84456450,zmedina@example.org,+54 15 2692 0856,San Salvador de Jujuy,Trámite,Registro de Personas,Solicito rectificación de datos en mi DNI.,Alta,Resuelta,Presencial
7cb04369-1e2f-4dbe-af01-14eff2da9363,2025-07-31,Dr(a). Ana Paula Gomez,44845104,angelina88@example.com,+54 15 2910 3371,Salta,Trámite,Ministerio de Producción,Solicito subsidio para compra de maquinaria agrícola.,Baja,Pendiente,Teléfono
